Date,Open,High,Low,Close,Adj Close,Volume
24-10-2002,38.224998,38.349998,36.900002,37.150002,26.125116,168744
25-10-2002,36.5,37.087502,36.275002,36.387501,25.588896,172296
28-10-2002,36.125,36.5,35.549999,35.849998,25.210911,134504
29-10-2002,35.75,36.450001,35.549999,36.162498,25.430677,143024
30-10-2002,36.5,37.4375,36.25,36.775002,25.86141,164320
31-10-2002,37,37.5,36.799999,37.349998,26.265757,118928
01-11-2002,37.525002,38.150002,36.762501,36.962502,25.993269,108792
04-11-2002,37.5,37.5,36.950001,37.237499,26.186651,56560
05-11-2002,36.887501,37.325001,36.599998,36.837502,25.905359,70288
06-11-2002,36.837502,36.837502,36.837502,36.837502,25.905359,0
07-11-2002,37.5,39.5,37.5,37.974998,26.705294,204880
08-11-2002,37.25,37.737499,37.025002,37.3125,26.239399,77664
11-11-2002,37.5,37.5,36.674999,36.75,25.843819,66568
12-11-2002,36.5,37.5,36.5,36.9375,25.975681,106864
13-11-2002,37.125,37.224998,36.424999,36.625,25.75593,106264
14-11-2002,37.200001,37.900002,36.637501,37.125,26.107536,211856
15-11-2002,37.950001,38.162498,37.5,37.924999,26.670122,154144
18-11-2002,38.25,38.737499,37.837502,38.3125,26.942621,217672
19-11-2002,38.3125,38.3125,38.3125,38.3125,26.942621,0
20-11-2002,38.25,39.875,38.25,39.575001,27.830465,406128
21-11-2002,40.3125,44.724998,40.3125,43,30.23904,2664024
22-11-2002,41.387501,45.174999,41.387501,42.337502,29.773149,1184016
25-11-2002,42.75,43.200001,41.75,42.262501,29.7204,428920
26-11-2002,42.625,43.450001,41.775002,42.012501,29.544601,367496
27-11-2002,42.75,42.75,40.887501,41.125,28.920481,301128
28-11-2002,41.525002,43.724998,41.512501,42.799999,30.098373,447680
29-11-2002,42.799999,42.799999,42.799999,42.799999,30.098373,0
02-12-2002,44.875,49,44.474998,47.387501,33.324471,1388680
03-12-2002,48.5,52.424999,46.775002,50.099998,35.231998,4082608
04-12-2002,49.224998,51.1875,47.762501,48.424999,34.054058,2594928
05-12-2002,48.125,51.112499,48.125,49.650002,34.915539,1720264
06-12-2002,50.5,51.674999,49.637501,50.950001,35.829739,1139968
09-12-2002,50.75,51.724998,48.025002,48.5,34.106808,975768
10-12-2002,47.625,50.5,47.275002,49.612499,34.889183,837808
11-12-2002,51,53.987499,50.75,51.950001,36.532974,3286400
12-12-2002,52,54,52,52.375,36.831856,2568024
13-12-2002,53,53.674999,52.275002,52.587502,36.981277,1112288
16-12-2002,53.25,53.674999,50.025002,50.325001,35.390228,1231456
17-12-2002,51.275002,51.275002,48.900002,49.400002,34.739735,855656
18-12-2002,49.950001,50.724998,48.599998,48.9375,34.414486,618096
19-12-2002,49.924999,54.375,49.375,53.075001,37.324108,3770256
20-12-2002,53.75,54.950001,52.5,53.512501,37.631767,2952072
23-12-2002,53.75,53.762501,51.25,51.612499,36.295643,1277744
24-12-2002,51.75,54,51.5625,53.737499,37.790001,1729840
25-12-2002,53.737499,53.737499,53.737499,53.737499,37.790001,0
26-12-2002,54.150002,55.950001,53.25,55.262501,38.862446,2894448
27-12-2002,55.650002,55.875,53.787498,54.012501,37.983398,956984
30-12-2002,54,57.724998,52.762501,57.150002,40.1898,4253744
31-12-2002,57.525002,61.087502,56,60.112499,42.273109,9998480
01-01-2003,59.987499,61.974998,59.987499,61.087502,42.958778,6027072
02-01-2003,61.525002,62.924999,57.912498,58.299999,40.998508,5325328
03-01-2003,60,61.049999,58.5,59.012501,41.499554,4198040
06-01-2003,59.924999,60.1875,56.875,57.262501,40.268929,4121520
07-01-2003,58,58.5,56.0625,56.599998,39.803001,2650800
08-01-2003,57.349998,59.150002,56.924999,58.625,41.227058,2648456
09-01-2003,59,60.150002,58.450001,59.200001,41.631413,2630400
10-01-2003,60,60,55.262501,55.575001,39.082207,1702816
13-01-2003,56.224998,56.75,54.25,56.137501,39.477768,2421496
14-01-2003,56.724998,58.625,56.5,56.887501,40.005184,2239360
15-01-2003,57.349998,58.625,57.025002,58.025002,40.805119,2759760
16-01-2003,58.462502,60.200001,57.525002,58.849998,41.385281,2842656
17-01-2003,58.125,59,57.275002,57.525002,40.453495,1284144
20-01-2003,57.25,57.474998,55.275002,55.6875,39.161304,928872
21-01-2003,55.762501,56.5625,54,54.237499,38.141621,1147240
22-01-2003,54.700001,55.75,54.075001,54.474998,38.308636,1081352
23-01-2003,53.75,54.474998,51.775002,52.474998,36.902176,1001872
24-01-2003,52.625,53.474998,49.887501,50.599998,35.583611,1436848
27-01-2003,48,49.974998,46.275002,47.075001,33.104706,916832
28-01-2003,48.137501,50.75,46.25,50.362499,35.41658,2043224
29-01-2003,50.525002,51.25,48.549999,48.9375,34.414486,1370440
30-01-2003,48.775002,51.099998,48.775002,49.6875,34.941914,1203464
31-01-2003,48.75,50.112499,48.174999,48.487499,34.098038,1083040
03-02-2003,48.8125,52.474998,48.625,52.1875,36.699997,1566808
04-02-2003,52.25,53.474998,50.012501,50.549999,35.548466,1311144
05-02-2003,49.75,50.5,48.837502,49.612499,34.889183,845080
06-02-2003,49.6875,50.900002,49.125,50.612499,35.5924,946624
07-02-2003,50.137501,51.912498,49.5625,50.125,35.249573,1023440
10-02-2003,49.5,50.224998,48.299999,48.462502,34.080452,449688
11-02-2003,48.5,49.737499,47.75,48.025002,33.772774,701960
12-02-2003,48.525002,48.75,47.025002,47.387501,33.324471,459064
13-02-2003,47.387501,47.387501,47.387501,47.387501,33.324471,0
14-02-2003,45.637501,47.849998,44.5625,44.987499,31.636728,790336
17-02-2003,46.25,48,45.787498,47.849998,33.649704,795272
18-02-2003,48.599998,49,47.325001,47.5625,33.447544,819688
19-02-2003,48.25,48.462502,47.412498,47.587502,33.465118,455960
20-02-2003,46.400002,47.737499,45.825001,47.4375,33.359634,542944
21-02-2003,47.5,47.950001,46.424999,46.612499,32.779484,494544
24-02-2003,47.737499,47.737499,46.5,46.900002,32.981644,326488
25-02-2003,45.387501,47,45.387501,45.799999,32.208084,264440
26-02-2003,46.275002,46.950001,44.650002,45,31.64551,422312
27-02-2003,44.75,46.450001,44.700001,45.6875,32.128967,280480
28-02-2003,47.387501,48.5,46.049999,48.049999,33.790375,694688
03-03-2003,46.275002,48.987499,46.275002,47.525002,33.421165,500896
04-03-2003,47,47,46,46.337502,32.586067,255760
05-03-2003,45.825001,47,44.9375,46.525002,32.717922,471552
06-03-2003,46.900002,46.900002,45,45.262501,31.830105,265080
07-03-2003,45.974998,45.974998,43.8125,44,30.94227,518664
10-03-2003,43.837502,44.25,40.375,41.025002,28.850149,346400
11-03-2003,40,43.450001,39.575001,42.012501,29.544601,497168
12-03-2003,43.174999,43.174999,41.200001,41.387501,29.105072,481872
13-03-2003,42.212502,42.724998,41,41.924999,29.48308,390112
14-03-2003,41.924999,41.924999,41.924999,41.924999,29.48308,0
17-03-2003,40.775002,43,40.275002,41.799999,29.395155,373856
18-03-2003,41.799999,41.799999,41.799999,41.799999,29.395155,0
19-03-2003,42.875,43.25,41.3125,41.712502,29.333616,374256
20-03-2003,41.875,43,41,42.724998,30.045654,537616
21-03-2003,42.724998,42.724998,42.724998,42.724998,30.045654,0
24-03-2003,43.375,43.75,41.25,41.587502,29.245703,328920
25-03-2003,42.474998,42.474998,40.125,40.987499,28.823782,351496
26-03-2003,42.25,42.25,40.125,40.799999,28.691916,260264
27-03-2003,40.474998,41,40,40.412498,28.419411,241056
28-03-2003,41.5,41.5,40,40.174999,28.252398,218000
31-03-2003,32.474998,39.712502,32.474998,38.387501,26.995358,230712
02-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
03-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
04-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
07-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
08-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
09-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
10-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
11-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
14-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
15-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
16-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
17-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
18-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
21-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
22-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
23-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
24-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
25-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
28-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
29-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
30-04-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
01-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
02-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
05-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
06-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
07-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
08-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
09-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
12-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
13-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
14-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
15-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
16-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
19-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
20-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
21-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
22-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
23-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
26-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
27-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
28-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
29-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
30-05-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
02-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
03-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
04-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
05-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
06-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
09-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
10-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
11-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
12-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
13-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
16-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
17-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
18-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
19-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
20-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
23-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
24-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
25-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
26-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
27-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
30-06-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
01-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
02-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
03-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
04-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
07-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
08-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
09-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
10-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
11-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
14-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
15-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
16-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
17-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
18-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
21-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
22-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
23-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
24-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
25-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
28-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
29-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
30-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
31-07-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
01-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
04-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
05-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
06-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
07-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
08-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
11-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
12-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
13-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
14-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
15-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
18-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
19-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
20-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
21-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
22-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
25-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
26-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
27-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
28-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
29-08-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
01-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
02-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
03-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
04-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
05-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
08-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
09-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
10-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
11-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
12-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
15-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
16-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
17-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
18-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
19-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
22-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
23-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
24-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
25-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
26-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
29-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
30-09-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
01-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
02-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
03-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
06-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
07-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
08-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
09-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
10-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
13-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
14-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
15-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
16-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
17-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
20-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
21-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
22-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
23-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
24-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
27-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
28-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
29-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
30-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
31-10-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
03-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
04-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
05-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
06-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
07-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
10-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
11-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
12-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
13-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
14-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
17-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
18-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
19-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
20-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
21-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
24-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
25-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
26-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
27-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
28-11-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
01-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
02-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
03-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
04-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
05-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
08-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
09-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
10-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
11-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
12-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
15-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
16-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
17-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
18-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
19-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
22-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
23-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
24-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
25-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
26-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
29-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
30-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
31-12-2003,38.387501,38.387501,38.387501,38.387501,26.995358,0
01-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
02-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
05-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
06-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
07-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
08-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
09-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
12-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
13-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
14-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
15-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
16-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
19-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
20-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
21-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
22-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
23-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
26-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
27-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
28-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
29-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
30-01-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
02-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
03-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
04-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
05-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
06-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
09-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
10-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
11-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
12-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
13-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
16-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
17-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
18-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
19-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
20-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
23-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
24-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
25-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
26-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
27-02-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
01-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
02-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
03-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
04-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
05-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
08-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
09-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
10-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
11-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
12-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
15-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
16-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
17-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
18-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
19-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
22-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
23-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
24-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
25-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
26-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
29-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
30-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
31-03-2004,38.387501,38.387501,38.387501,38.387501,26.995358,0
